browser,browser_version,roster_size,repetition,phase,status,final_count,unique_stable_ids,duplicate_stable_ids,exact_identity_set,receiver_rows_accepted,receiver_preparation_ms,receiver_persistence_ms,protocol_completion_latency_ms,observed_wall_time_ms,error_class,error_message
webkit,26.5,200,1,warmup,pass,200,200,0,true,200,4,3758,3772,4897,,
webkit,26.5,200,1,measurement,pass,200,200,0,true,200,12,3682,3711,4837,,
webkit,26.5,200,2,measurement,pass,200,200,0,true,200,4,3348,3365,4262,,
webkit,26.5,200,3,measurement,pass,200,200,0,true,200,4,3455,3473,4381,,
webkit,26.5,200,4,measurement,pass,200,200,0,true,200,4,3355,3366,4322,,
webkit,26.5,200,5,measurement,pass,200,200,0,true,200,5,4109,4125,5275,,
webkit,26.5,200,6,measurement,pass,200,200,0,true,200,4,3921,3935,5072,,
webkit,26.5,200,7,measurement,pass,200,200,0,true,200,5,3817,3835,5129,,
webkit,26.5,200,8,measurement,pass,200,200,0,true,200,4,3902,3920,5020,,
webkit,26.5,200,9,measurement,pass,200,200,0,true,200,4,3929,3942,8954,,
webkit,26.5,200,10,measurement,pass,200,200,0,true,200,6,4192,4214,5542,,
webkit,26.5,200,11,measurement,pass,200,200,0,true,200,7,4166,4192,5586,,
webkit,26.5,200,12,measurement,pass,200,200,0,true,200,6,4126,4148,5407,,
webkit,26.5,200,13,measurement,pass,200,200,0,true,200,5,3555,3587,4815,,
webkit,26.5,200,14,measurement,pass,200,200,0,true,200,3,3371,3383,4290,,
webkit,26.5,200,15,measurement,pass,200,200,0,true,200,4,3345,3359,4252,,
webkit,26.5,200,16,measurement,pass,200,200,0,true,200,3,3984,4002,4970,,
webkit,26.5,200,17,measurement,pass,200,200,0,true,200,6,4172,4196,5537,,
webkit,26.5,200,18,measurement,pass,200,200,0,true,200,6,4177,4203,5600,,
webkit,26.5,200,19,measurement,pass,200,200,0,true,200,7,4136,4149,5455,,
webkit,26.5,200,20,measurement,pass,200,200,0,true,200,5,4107,4126,5460,,
webkit,26.5,200,21,measurement,pass,200,200,0,true,200,4,3365,3385,4383,,
webkit,26.5,200,22,measurement,pass,200,200,0,true,200,4,3527,3549,4702,,
webkit,26.5,200,23,measurement,pass,200,200,0,true,200,5,3959,3976,5136,,
webkit,26.5,200,24,measurement,pass,200,200,0,true,200,7,4155,4183,5841,,
webkit,26.5,200,25,measurement,pass,200,200,0,true,200,6,4197,4221,5570,,
webkit,26.5,200,26,measurement,pass,200,200,0,true,200,6,4171,4196,5589,,
webkit,26.5,200,27,measurement,pass,200,200,0,true,200,4,4146,4165,5530,,
webkit,26.5,200,28,measurement,pass,200,200,0,true,200,5,4109,4129,5266,,
webkit,26.5,200,29,measurement,pass,200,200,0,true,200,5,4127,4154,5543,,
webkit,26.5,200,30,measurement,pass,200,200,0,true,200,6,4172,4195,5434,,
webkit,26.5,500,1,warmup,pass,500,500,0,true,500,9,9311,9329,10762,,
webkit,26.5,500,1,measurement,pass,500,500,0,true,500,5,8426,8442,9471,,
webkit,26.5,500,2,measurement,pass,500,500,0,true,500,5,8293,8314,9460,,
webkit,26.5,500,3,measurement,pass,500,500,0,true,500,7,8678,8696,9980,,
webkit,26.5,500,4,measurement,pass,500,500,0,true,500,6,8361,8380,9553,,
webkit,26.5,500,5,measurement,pass,500,500,0,true,500,5,8208,8229,9326,,
webkit,26.5,500,6,measurement,pass,500,500,0,true,500,5,8163,8179,9192,,
webkit,26.5,500,7,measurement,pass,500,500,0,true,500,6,8148,8170,9193,,
webkit,26.5,500,8,measurement,pass,500,500,0,true,500,7,9185,9210,10403,,
webkit,26.5,500,9,measurement,pass,500,500,0,true,500,5,8177,8191,9282,,
webkit,26.5,500,10,measurement,pass,500,500,0,true,500,5,9834,9853,11081,,
webkit,26.5,500,11,measurement,pass,500,500,0,true,500,8,9116,9143,10703,,
webkit,26.5,500,12,measurement,pass,500,500,0,true,500,5,8417,8437,9509,,
webkit,26.5,500,13,measurement,pass,500,500,0,true,500,6,8185,8201,9271,,
webkit,26.5,500,14,measurement,pass,500,500,0,true,500,5,8484,8500,9724,,
webkit,26.5,500,15,measurement,pass,500,500,0,true,500,8,8317,8337,9503,,
webkit,26.5,500,16,measurement,pass,500,500,0,true,500,6,8332,8351,9340,,
webkit,26.5,500,17,measurement,pass,500,500,0,true,500,6,8762,8775,9877,,
webkit,26.5,500,18,measurement,pass,500,500,0,true,500,6,8376,8396,9355,,
webkit,26.5,500,19,measurement,pass,500,500,0,true,500,5,8092,8110,9043,,
webkit,26.5,500,20,measurement,pass,500,500,0,true,500,5,8045,8065,8979,,
webkit,26.5,500,21,measurement,pass,500,500,0,true,500,4,8067,8084,9125,,
webkit,26.5,500,22,measurement,pass,500,500,0,true,500,5,8056,8075,9031,,
webkit,26.5,500,23,measurement,pass,500,500,0,true,500,6,8066,8083,9036,,
webkit,26.5,500,24,measurement,pass,500,500,0,true,500,5,8103,8120,9150,,
webkit,26.5,500,25,measurement,pass,500,500,0,true,500,5,8308,8325,9329,,
webkit,26.5,500,26,measurement,pass,500,500,0,true,500,5,8327,8340,9343,,
webkit,26.5,500,27,measurement,pass,500,500,0,true,500,7,9643,9662,10839,,
webkit,26.5,500,28,measurement,pass,500,500,0,true,500,6,9632,9649,10919,,
webkit,26.5,500,29,measurement,pass,500,500,0,true,500,7,9350,9370,10751,,
webkit,26.5,500,30,measurement,pass,500,500,0,true,500,8,9942,9968,11236,,
webkit,26.5,1000,1,warmup,pass,1000,1000,0,true,1000,11,19331,19357,20906,,
webkit,26.5,1000,1,measurement,pass,1000,1000,0,true,1000,11,19298,19327,20884,,
webkit,26.5,1000,2,measurement,pass,1000,1000,0,true,1000,11,19255,19276,20725,,
webkit,26.5,1000,3,measurement,pass,1000,1000,0,true,1000,13,19687,19720,21186,,
webkit,26.5,1000,4,measurement,pass,1000,1000,0,true,1000,11,19366,19385,20869,,
webkit,26.5,1000,5,measurement,pass,1000,1000,0,true,1000,11,19475,19498,20680,,
webkit,26.5,1000,6,measurement,pass,1000,1000,0,true,1000,11,19095,19121,20645,,
webkit,26.5,1000,7,measurement,pass,1000,1000,0,true,1000,15,19147,19182,20582,,
webkit,26.5,1000,8,measurement,pass,1000,1000,0,true,1000,12,19620,19646,21235,,
webkit,26.5,1000,9,measurement,pass,1000,1000,0,true,1000,9,19398,19418,20890,,
webkit,26.5,1000,10,measurement,pass,1000,1000,0,true,1000,10,19451,19471,21036,,
webkit,26.5,1000,11,measurement,pass,1000,1000,0,true,1000,12,19575,19599,21182,,
webkit,26.5,1000,12,measurement,pass,1000,1000,0,true,1000,10,20174,20202,21760,,
webkit,26.5,1000,13,measurement,pass,1000,1000,0,true,1000,15,19949,19982,21778,,
webkit,26.5,1000,14,measurement,pass,1000,1000,0,true,1000,12,19514,19545,21107,,
webkit,26.5,1000,15,measurement,pass,1000,1000,0,true,1000,11,19212,19239,20574,,
webkit,26.5,1000,16,measurement,pass,1000,1000,0,true,1000,13,19323,19354,20824,,
webkit,26.5,1000,17,measurement,pass,1000,1000,0,true,1000,10,18999,19026,20443,,
webkit,26.5,1000,18,measurement,pass,1000,1000,0,true,1000,10,19219,19237,20796,,
webkit,26.5,1000,19,measurement,pass,1000,1000,0,true,1000,11,19330,19347,20880,,
webkit,26.5,1000,20,measurement,pass,1000,1000,0,true,1000,11,19356,19376,20726,,
webkit,26.5,1000,21,measurement,pass,1000,1000,0,true,1000,12,19358,19379,20912,,
webkit,26.5,1000,22,measurement,pass,1000,1000,0,true,1000,11,19511,19535,20842,,
webkit,26.5,1000,23,measurement,pass,1000,1000,0,true,1000,10,19401,19423,20821,,
webkit,26.5,1000,24,measurement,pass,1000,1000,0,true,1000,13,19891,19918,21472,,
webkit,26.5,1000,25,measurement,pass,1000,1000,0,true,1000,11,19690,19716,21233,,
webkit,26.5,1000,26,measurement,pass,1000,1000,0,true,1000,13,19810,19834,21219,,
webkit,26.5,1000,27,measurement,pass,1000,1000,0,true,1000,14,19787,19822,21485,,
webkit,26.5,1000,28,measurement,error,,,,false,,,,,1804020,TimeoutError,page.waitForFunction: Timeout 30000ms exceeded.
webkit,26.5,1000,29,measurement,pass,1000,1000,0,true,1000,20,18846,18887,37639,,
webkit,26.5,1000,30,measurement,pass,1000,1000,0,true,1000,20,19842,19877,26370,,
